2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status unpacked initscripts:armhf 2.88dsf-59
2016-10-20 18:28:14 status half-configured initscripts:armhf 2.88dsf-59
2016-10-20 18:28:17 status installed initscripts:armhf 2.88dsf-59
2016-10-20 18:28:17 configure libpam-modules-bin:armhf 1.1.8-3.1+deb8u1+b1 <none>
2016-10-20 18:28:17 status unpacked libpam-modules-bin:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:17 status half-configured libpam-modules-bin:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:17 status installed libpam-modules-bin:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:17 configure bash:armhf 4.3-11+b1 <none>
2016-10-20 18:28:17 status unpacked bash:armhf 4.3-11+b1
2016-10-20 18:28:17 status unpacked bash:armhf 4.3-11+b1
2016-10-20 18:28:17 status unpacked bash:armhf 4.3-11+b1
2016-10-20 18:28:17 status unpacked bash:armhf 4.3-11+b1
2016-10-20 18:28:17 status unpacked bash:armhf 4.3-11+b1
2016-10-20 18:28:17 status half-configured bash:armhf 4.3-11+b1
2016-10-20 18:28:18 status installed bash:armhf 4.3-11+b1
2016-10-20 18:28:18 configure procps:armhf 2:3.3.9-9 <none>
2016-10-20 18:28:18 status unpacked procps:armhf 2:3.3.9-9
2016-10-20 18:28:18 status unpacked procps:armhf 2:3.3.9-9
2016-10-20 18:28:18 status unpacked procps:armhf 2:3.3.9-9
2016-10-20 18:28:18 status unpacked procps:armhf 2:3.3.9-9
2016-10-20 18:28:18 status half-configured procps:armhf 2:3.3.9-9
2016-10-20 18:28:18 status installed procps:armhf 2:3.3.9-9
2016-10-20 18:28:18 configure libtext-wrapi18n-perl:all 0.06-7 <none>
2016-10-20 18:28:18 status unpacked libtext-wrapi18n-perl:all 0.06-7
2016-10-20 18:28:18 status half-configured libtext-wrapi18n-perl:all 0.06-7
2016-10-20 18:28:18 status installed libtext-wrapi18n-perl:all 0.06-7
2016-10-20 18:28:18 configure libpam-modules:armhf 1.1.8-3.1+deb8u1+b1 <none>
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status unpacked libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status half-configured libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 status installed libpam-modules:armhf 1.1.8-3.1+deb8u1+b1
2016-10-20 18:28:18 configure libpam-runtime:all 1.1.8-3.1+deb8u1 <none>
2016-10-20 18:28:18 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 18:28:18 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 18:28:18 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 18:28:18 status half-configured libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 18:28:19 status installed libpam-runtime:all 1.1.8-3.1+deb8u1
2016-10-20 18:28:19 configure debconf-i18n:all 1.5.56 <none>
2016-10-20 18:28:19 status unpacked debconf-i18n:all 1.5.56
2016-10-20 18:28:19 status half-configured debconf-i18n:all 1.5.56
2016-10-20 18:28:19 status installed debconf-i18n:all 1.5.56
2016-10-20 18:28:19 configure passwd:armhf 1:4.2-3+deb8u1 <none>
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status unpacked passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:19 status half-configured passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 status installed passwd:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 configure login:armhf 1:4.2-3+deb8u1 <none>
2016-10-20 18:28:20 status unpacked login:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 status unpacked login:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 status unpacked login:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 status unpacked login:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 status unpacked login:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 status half-configured login:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 status installed login:armhf 1:4.2-3+deb8u1
2016-10-20 18:28:20 configure adduser:all 3.113+nmu3 <none>
2016-10-20 18:28:20 status unpacked adduser:all 3.113+nmu3
2016-10-20 18:28:20 status unpacked adduser:all 3.113+nmu3
2016-10-20 18:28:20 status half-configured adduser:all 3.113+nmu3
2016-10-20 18:28:21 status installed adduser:all 3.113+nmu3
2016-10-20 18:28:21 configure libuuid1:armhf 2.25.2-6 <none>
2016-10-20 18:28:21 status unpacked libuuid1:armhf 2.25.2-6
2016-10-20 18:28:21 status half-configured libuuid1:armhf 2.25.2-6
2016-10-20 18:28:21 status installed libuuid1:armhf 2.25.2-6
2016-10-20 18:28:21 configure libblkid1:armhf 2.25.2-6 <none>
2016-10-20 18:28:21 status unpacked libblkid1:armhf 2.25.2-6
2016-10-20 18:28:21 status half-configured libblkid1:armhf 2.25.2-6
2016-10-20 18:28:21 status installed libblkid1:armhf 2.25.2-6
2016-10-20 18:28:21 configure libmount1:armhf 2.25.2-6 <none>
2016-10-20 18:28:21 status unpacked libmount1:armhf 2.25.2-6
2016-10-20 18:28:21 status half-configured libmount1:armhf 2.25.2-6
2016-10-20 18:28:21 status installed libmount1:armhf 2.25.2-6
2016-10-20 18:28:21 configure util-linux:armhf 2.25.2-6 <none>
2016-10-20 18:28:21 status unpacked util-linux:armhf 2.25.2-6
2016-10-20 18:28:21 status unpacked util-linux:armhf 2.25.2-6
2016-10-20 18:28:21 status unpacked util-linux:armhf 2.25.2-6
2016-10-20 18:28:21 status unpacked util-linux:armhf 2.25.2-6
2016-10-20 18:28:21 status unpacked util-linux:armhf 2.25.2-6
2016-10-20 18:28:21 status half-configured util-linux:armhf 2.25.2-6
2016-10-20 18:28:21 status installed util-linux:armhf 2.25.2-6
2016-10-20 18:28:21 configure libcryptsetup4:armhf 2:1.6.6-5 <none>
2016-10-20 18:28:21 status unpacked libcryptsetup4:armhf 2:1.6.6-5
2016-10-20 18:28:21 status half-configured libcryptsetup4:armhf 2:1.6.6-5
2016-10-20 18:28:21 status installed libcryptsetup4:armhf 2:1.6.6-5
2016-10-20 18:28:21 configure mount:armhf 2.25.2-6 <none>
2016-10-20 18:28:21 status unpacked mount:armhf 2.25.2-6
2016-10-20 18:28:21 status half-configured mount:armhf 2.25.2-6
2016-10-20 18:28:21 status installed mount:armhf 2.25.2-6
2016-10-20 18:28:21 configure e2fsprogs:armhf 1.42.12-2 <none>
2016-10-20 18:28:21 status unpacked e2fsprogs:armhf 1.42.12-2
2016-10-20 18:28:21 status unpacked e2fsprogs:armhf 1.42.12-2
2016-10-20 18:28:21 status half-configured e2fsprogs:armhf 1.42.12-2
2016-10-20 18:28:22 status installed e2fsprogs:armhf 1.42.12-2
2016-10-20 18:28:22 configure udev:armhf 215-17+deb8u5 <none>
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status unpacked udev:armhf 215-17+deb8u5
2016-10-20 18:28:22 status half-configured udev:armhf 215-17+deb8u5
2016-10-20 18:28:23 status installed udev:armhf 215-17+deb8u5
2016-10-20 18:28:24 configure systemd:armhf 215-17+deb8u5 <none>
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status unpacked systemd:armhf 215-17+deb8u5
2016-10-20 18:28:24 status half-configured systemd:armhf 215-17+deb8u5
2016-10-20 18:28:27 status installed systemd:armhf 215-17+deb8u5
2016-10-20 18:28:27 configure dmsetup:armhf 2:1.02.90-2.2+deb8u1 <none>
2016-10-20 18:28:27 status unpacked dmsetup:armhf 2:1.02.90-2.2+deb8u1
2016-10-20 18:28:27 status half-configured dmsetup:armhf 2:1.02.90-2.2+deb8u1
2016-10-20 18:28:27 status installed dmsetup:armhf 2:1.02.90-2.2+deb8u1
2016-10-20 18:28:27 configure systemd-sysv:armhf 215-17+deb8u5 <none>
2016-10-20 18:28:27 status unpacked systemd-sysv:armhf 215-17+deb8u5
2016-10-20 18:28:27 status half-configured systemd-sysv:armhf 215-17+deb8u5
2016-10-20 18:28:27 status installed systemd-sysv:armhf 215-17+deb8u5
2016-10-20 18:28:27 configure init:armhf 1.22 <none>
2016-10-20 18:28:27 status unpacked init:armhf 1.22
2016-10-20 18:28:27 status half-configured init:armhf 1.22
2016-10-20 18:28:27 status installed init:armhf 1.22
2016-10-20 18:28:27 trigproc libc-bin:armhf 2.19-18+deb8u6 <none>
2016-10-20 18:28:27 status half-configured libc-bin:armhf 2.19-18+deb8u6
2016-10-20 18:28:27 status installed libc-bin:armhf 2.19-18+deb8u6
2016-10-20 18:28:47 startup archives unpack
2016-10-20 18:28:47 install libasound2:armhf <none> 1.0.28-1
2016-10-20 18:28:47 status half-installed libasound2:armhf 1.0.28-1
2016-10-20 18:28:47 status unpacked libasound2:armhf 1.0.28-1
2016-10-20 18:28:47 status unpacked libasound2:armhf 1.0.28-1
2016-10-20 18:28:47 install libasound2-data:all <none> 1.0.28-1
2016-10-20 18:28:47 status half-installed libasound2-data:all 1.0.28-1
2016-10-20 18:28:47 status unpacked libasound2-data:all 1.0.28-1
2016-10-20 18:28:47 status unpacked libasound2-data:all 1.0.28-1
2016-10-20 18:28:47 install alsa-utils:armhf <none> 1.0.28-1
2016-10-20 18:28:47 status half-installed alsa-utils:armhf 1.0.28-1
2016-10-20 18:28:48 status triggers-pending systemd:armhf 215-17+deb8u5
2016-10-20 18:28:48 status unpacked alsa-utils:armhf 1.0.28-1
2016-10-20 18:28:48 status unpacked alsa-utils:armhf 1.0.28-1
2016-10-20 18:28:48 install apache2:armhf <none> 2.4.10-10+deb8u7
2016-10-20 18:28:48 status half-installed apache2:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:48 status unpacked apache2:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:48 status unpacked apache2:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:48 install apache2-bin:armhf <none> 2.4.10-10+deb8u7
2016-10-20 18:28:48 status half-installed apache2-bin:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:49 status unpacked apache2-bin:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:49 status unpacked apache2-bin:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:49 install apache2-data:all <none> 2.4.10-10+deb8u7
2016-10-20 18:28:49 status half-installed apache2-data:all 2.4.10-10+deb8u7
2016-10-20 18:28:49 status unpacked apache2-data:all 2.4.10-10+deb8u7
2016-10-20 18:28:49 status unpacked apache2-data:all 2.4.10-10+deb8u7
2016-10-20 18:28:49 install apache2-utils:armhf <none> 2.4.10-10+deb8u7
2016-10-20 18:28:49 status half-installed apache2-utils:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:50 status unpacked apache2-utils:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:50 status unpacked apache2-utils:armhf 2.4.10-10+deb8u7
2016-10-20 18:28:50 install libapr1:armhf <none> 1.5.1-3
2016-10-20 18:28:50 status half-installed libapr1:armhf 1.5.1-3
2016-10-20 18:28:50 status unpacked libapr1:armhf 1.5.1-3
2016-10-20 18:28:50 status unpacked libapr1:armhf 1.5.1-3
2016-10-20 18:28:50 install libaprutil1:armhf <none> 1.5.4-1
2016-10-20 18:28:50 status half-installed libaprutil1:armhf 1.5.4-1
2016-10-20 18:28:50 status unpacked libaprutil1:armhf 1.5.4-1
2016-10-20 18:28:50 status unpacked libaprutil1:armhf 1.5.4-1
2016-10-20 18:28:50 install libaprutil1-dbd-sqlite3:armhf <none> 1.5.4-1
2016-10-20 18:28:50 status half-installed libaprutil1-dbd-sqlite3:armhf 1.5.4-1
2016-10-20 18:28:50 status unpacked libaprutil1-dbd-sqlite3:armhf 1.5.4-1
2016-10-20 18:28:50 status unpacked libaprutil1-dbd-sqlite3:armhf 1.5.4-1
2016-10-20 18:28:50 install libaprutil1-ldap:armhf <none> 1.5.4-1
2016-10-20 18:28:50 status half-installed libaprutil1-ldap:armhf 1.5.4-1
2016-10-20 18:28:50 status unpacked libaprutil1-ldap:armhf 1.5.4-1
2016-10-20 18:28:50 status unpacked libaprutil1-ldap:armhf 1.5.4-1
2016-10-20 18:28:51 install apt:armhf <none> 1.0.9.8.3
2016-10-20 18:28:51 status half-installed apt:armhf 1.0.9.8.3
2016-10-20 18:28:51 status unpacked apt:armhf 1.0.9.8.3
2016-10-20 18:28:51 status unpacked apt:armhf 1.0.9.8.3
2016-10-20 18:28:51 install apt-transport-https:armhf <none> 1.0.9.8.3
2016-10-20 18:28:51 status half-installed apt-transport-https:armhf 1.0.9.8.3
2016-10-20 18:28:51 status unpacked apt-transport-https:armhf 1.0.9.8.3
2016-10-20 18:28:51 status unpacked apt-transport-https:armhf 1.0.9.8.3
2016-10-20 18:28:52 install apt-utils:armhf <none> 1.0.9.8.3
2016-10-20 18:28:52 status half-installed apt-utils:armhf 1.0.9.8.3
2016-10-20 18:28:52 status unpacked apt-utils:armhf 1.0.9.8.3
2016-10-20 18:28:52 status unpacked apt-utils:armhf 1.0.9.8.3
2016-10-20 18:28:52 install libapt-inst1.5:armhf <none> 1.0.9.8.3
2016-10-20 18:28:52 status half-installed libapt-inst1.5:armhf 1.0.9.8.3
2016-10-20 18:28:52 status unpacked libapt-inst1.5:armhf 1.0.9.8.3
2016-10-20 18:28:52 status unpacked libapt-inst1.5:armhf 1.0.9.8.3
2016-10-20 18:28:52 install libapt-pkg4.12:armhf <none> 1.0.9.8.3
2016-10-20 18:28:52 status half-installed libapt-pkg4.12:armhf 1.0.9.8.3
2016-10-20 18:28:53 status unpacked libapt-pkg4.12:armhf 1.0.9.8.3
2016-10-20 18:28:53 status unpacked libapt-pkg4.12:armhf 1.0.9.8.3
2016-10-20 18:28:53 install autoconf:all <none> 2.69-8
2016-10-20 18:28:53 status half-installed autoconf:all 2.69-8
2016-10-20 18:28:53 status unpacked autoconf:all 2.69-8
2016-10-20 18:28:53 status unpacked autoconf:all 2.69-8
2016-10-20 18:28:53 install automake:all <none> 1:1.14.1-4+deb8u1
2016-10-20 18:28:53 status half-installed automake:all 1:1.14.1-4+deb8u1
2016-10-20 18:28:54 status unpacked automake:all 1:1.14.1-4+deb8u1
2016-10-20 18:28:54 status unpacked automake:all 1:1.14.1-4+deb8u1
2016-10-20 18:28:54 install autotools-dev:all <none> 20140911.1
2016-10-20 18:28:54 status half-installed autotools-dev:all 20140911.1
2016-10-20 18:28:54 status unpacked autotools-dev:all 20140911.1
2016-10-20 18:28:54 status unpacked autotools-dev:all 20140911.1
2016-10-20 18:28:54 install avahi-daemon:armhf <none> 0.6.31-5
2016-10-20 18:28:54 status half-installed avahi-daemon:armhf 0.6.31-5
2016-10-20 18:28:54 status unpacked avahi-daemon:armhf 0.6.31-5
2016-10-20 18:28:54 status unpacked avahi-daemon:armhf 0.6.31-5
2016-10-20 18:28:54 install libavahi-common-data:armhf <none> 0.6.31-5
2016-10-20 18:28:54 status half-installed libavahi-common-data:armhf 0.6.31-5
2016-10-20 18:28:54 status unpacked libavahi-common-data:armhf 0.6.31-5
2016-10-20 18:28:54 status unpacked libavahi-common-data:armhf 0.6.31-5
2016-10-20 18:28:54 install libavahi-common3:armhf <none> 0.6.31-5
2016-10-20 18:28:54 status half-installed libavahi-common3:armhf 0.6.31-5
2016-10-20 18:28:54 status unpacked libavahi-common3:armhf 0.6.31-5
2016-10-20 18:28:54 status unpacked libavahi-common3:armhf 0.6.31-5
2016-10-20 18:28:55 install libavahi-core7:armhf <none> 0.6.31-5
2016-10-20 18:28:55 status half-installed libavahi-core7:armhf 0.6.31-5
2016-10-20 18:28:55 status unpacked libavahi-core7:armhf 0.6.31-5
2016-10-20 18:28:55 status unpacked libavahi-core7:armhf 0.6.31-5
2016-10-20 18:28:55 install bash-completion:all <none> 1:2.1-4
2016-10-20 18:28:55 status half-installed bash-completion:all 1:2.1-4
2016-10-20 18:28:58 status unpacked bash-completion:all 1:2.1-4
2016-10-20 18:28:58 status unpacked bash-completion:all 1:2.1-4
2016-10-20 18:28:58 install bc:armhf <none> 1.06.95-9
2016-10-20 18:28:58 status half-installed bc:armhf 1.06.95-9
2016-10-20 18:28:58 status unpacked bc:armhf 1.06.95-9
2016-10-20 18:28:58 status unpacked bc:armhf 1.06.95-9
2016-10-20 18:28:58 install bind9-host:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 status half-installed bind9-host:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 status unpacked bind9-host:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 status unpacked bind9-host:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 install libbind9-90:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 status half-installed libbind9-90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 status unpacked libbind9-90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 status unpacked libbind9-90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 install libdns-export100:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:58 status half-installed libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status unpacked libdns-export100:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 install libdns100:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status half-installed libdns100:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status unpacked libdns100:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status unpacked libdns100:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 install libirs-export91:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status half-installed libirs-export91:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status unpacked libirs-export91:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status unpacked libirs-export91:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 install libisc-export95:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:28:59 status half-installed libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisc-export95:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 install libisc95:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status half-installed libisc95:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisc95:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisc95:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 install libisccc90:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status half-installed libisccc90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisccc90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisccc90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 install libisccfg-export90:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status half-installed libisccfg-export90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisccfg-export90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisccfg-export90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 install libisccfg90:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status half-installed libisccfg90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisccfg90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status unpacked libisccfg90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 install liblwres90:armhf <none> 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:00 status half-installed liblwres90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:01 status unpacked liblwres90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:01 status unpacked liblwres90:armhf 1:9.9.5.dfsg-9+deb8u6
2016-10-20 18:29:01 install binutils:armhf <none> 2.25-5
2016-10-20 18:29:01 status half-installed binutils:armhf 2.25-5
2016-10-20 18:29:02 status unpacked binutils:armhf 2.25-5
2016-10-20 18:29:02 status unpacked binutils:armhf 2.25-5
2016-10-20 18:29:03 install bison:armhf <none> 2:3.0.2.dfsg-2
2016-10-20 18:29:03 status half-installed bison:armhf 2:3.0.2.dfsg-2
2016-10-20 18:29:03 status unpacked bison:armhf 2:3.0.2.dfsg-2
2016-10-20 18:29:03 status unpacked bison:armhf 2:3.0.2.dfsg-2
2016-10-20 18:29:03 install libbison-dev:armhf <none> 2:3.0.2.dfsg-2
2016-10-20 18:29:03 status half-installed libbison-dev:armhf 2:3.0.2.dfsg-2
2016-10-20 18:29:03 status unpacked libbison-dev:armhf 2:3.0.2.dfsg-2
2016-10-20 18:29:03 status unpacked libbison-dev:armhf 2:3.0.2.dfsg-2
2016-10-20 18:29:03 install bluetooth:all <none> 5.23-2
2016-10-20 18:29:03 status half-installed bluetooth:all 5.23-2
2016-10-20 18:29:03 status unpacked bluetooth:all 5.23-2
2016-10-20 18:29:03 status unpacked bluetooth:all 5.23-2
2016-10-20 18:29:04 install bluez:armhf <none> 5.23-2+b1
2016-10-20 18:29:04 status half-installed bluez:armhf 5.23-2+b1
2016-10-20 18:29:04 status unpacked bluez:armhf 5.23-2+b1
2016-10-20 18:29:04 status unpacked bluez:armhf 5.23-2+b1
2016-10-20 18:29:04 install libboost-iostreams1.55.0:armhf <none> 1.55.0+dfsg-3
2016-10-20 18:29:04 status half-installed libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2016-10-20 18:29:04 status unpacked libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2016-10-20 18:29:04 status unpacked libboost-iostreams1.55.0:armhf 1.55.0+dfsg-3
2016-10-20 18:29:05 install bsdmainutils:armhf <none> 9.0.6
2016-10-20 18:29:05 status half-installed bsdmainutils:armhf 9.0.6
2016-10-20 18:29:05 status unpacked bsdmainutils:armhf 9.0.6
2016-10-20 18:29:05 status unpacked bsdmainutils:armhf 9.0.6
2016-10-20 18:29:05 install build-essential:armhf <none> 11.7
2016-10-20 18:29:05 status half-installed build-essential:armhf 11.7
2016-10-20 18:29:05 status unpacked build-essential:armhf 11.7
2016-10-20 18:29:05 status unpacked build-essential:armhf 11.7
2016-10-20 18:29:05 install busybox:armhf <none> 1:1.22.0-9+deb8u1
2016-10-20 18:29:05 status half-installed busybox:armhf 1:1.22.0-9+deb8u1
2016-10-20 18:29:05 status unpacked busybox:armhf 1:1.22.0-9+deb8u1
2016-10-20 18:29:05 status unpacked busybox:armhf 1:1.22.0-9+deb8u1
2016-10-20 18:29:05 install udhcpd:armhf <none> 1:1.22.0-9+deb8u1
2016-10-20 18:29:05 status half-installed udhcpd:armhf 1:1.22.0-9+deb8u1
2016-10-20 18:29:06 status unpacked udhcpd:armhf 1:1.22.0-9+deb8u1
2016-10-20 18:29:06 status unpacked udhcpd:armhf 1:1.22.0-9+deb8u1
2016-10-20 18:29:06 install bzip2:armhf <none> 1.0.6-7+b3
2016-10-20 18:29:06 status half-installed bzip2:armhf 1.0.6-7+b3
2016-10-20 18:29:06 status unpacked bzip2:armhf 1.0.6-7+b3
2016-10-20 18:29:06 status unpacked bzip2:armhf 1.0.6-7+b3
2016-10-20 18:29:06 install ca-certificates:all <none> 20141019+deb8u1
